OriginalIndex,Predicted,GroundTruth
6076,STABILIZE_SELF,STABILIZE_SELF
6077,ATTACK_OTHER,STABILIZE_SELF
6078,ATTACK_OTHER,STABILIZE_SELF
6079,AVOIDANCE,STABILIZE_SELF
6080,STABILIZE_SELF,STABILIZE_SELF
6081,ATTACK_SELF,STABILIZE_SELF
6082,STABILIZE_SELF,STABILIZE_SELF
6083,STABILIZE_SELF,STABILIZE_SELF
6084,STABILIZE_SELF,STABILIZE_SELF
6085,STABILIZE_SELF,STABILIZE_SELF
6086,ATTACK_OTHER,STABILIZE_SELF
6087,REST,STABILIZE_SELF
6088,AVOIDANCE,STABILIZE_SELF
6089,STABILIZE_SELF,STABILIZE_SELF
6090,STABILIZE_SELF,STABILIZE_SELF
6091,DEPRECIATION,STABILIZE_SELF
6092,DEPRECIATION,STABILIZE_SELF
6093,STABILIZE_SELF,STABILIZE_SELF
6094,STABILIZE_SELF,STABILIZE_SELF
6095,STABILIZE_SELF,STABILIZE_SELF
6096,WITHDRAWAL,STABILIZE_SELF
6097,STABILIZE_SELF,STABILIZE_SELF
6098,REST,STABILIZE_SELF
6099,STABILIZE_SELF,STABILIZE_SELF
6100,ATTACK_SELF,STABILIZE_SELF
6101,DEPRECIATION,STABILIZE_SELF
6102,REST,STABILIZE_SELF
6103,ATTACK_OTHER,STABILIZE_SELF
6104,WITHDRAWAL,STABILIZE_SELF
6105,ATTACK_OTHER,STABILIZE_SELF
6106,STABILIZE_SELF,STABILIZE_SELF
6107,STABILIZE_SELF,STABILIZE_SELF
6108,AVOIDANCE,STABILIZE_SELF
6109,WITHDRAWAL,STABILIZE_SELF
6110,STABILIZE_SELF,STABILIZE_SELF
6111,STABILIZE_SELF,STABILIZE_SELF
6112,AVOIDANCE,STABILIZE_SELF
6113,AVOIDANCE,STABILIZE_SELF
6114,DEPRECIATION,STABILIZE_SELF
6115,AVOIDANCE,STABILIZE_SELF
6116,STABILIZE_SELF,STABILIZE_SELF
6117,ATTACK_SELF,STABILIZE_SELF
6118,DEPRECIATION,STABILIZE_SELF
6119,AVOIDANCE,STABILIZE_SELF
6120,ATTACK_OTHER,STABILIZE_SELF
6121,AVOIDANCE,STABILIZE_SELF
6122,REST,STABILIZE_SELF
6123,STABILIZE_SELF,STABILIZE_SELF
6124,STABILIZE_SELF,STABILIZE_SELF
6125,STABILIZE_SELF,STABILIZE_SELF
6126,STABILIZE_SELF,STABILIZE_SELF
6127,AVOIDANCE,STABILIZE_SELF
6128,STABILIZE_SELF,STABILIZE_SELF
6129,STABILIZE_SELF,STABILIZE_SELF
6130,ATTACK_SELF,STABILIZE_SELF
6131,ATTACK_SELF,STABILIZE_SELF
6132,STABILIZE_SELF,STABILIZE_SELF
6133,DEPRECIATION,STABILIZE_SELF
6134,STABILIZE_SELF,STABILIZE_SELF
6135,ATTACK_OTHER,STABILIZE_SELF
6136,AVOIDANCE,STABILIZE_SELF
6137,ATTACK_OTHER,STABILIZE_SELF
6138,STABILIZE_SELF,STABILIZE_SELF
6139,STABILIZE_SELF,STABILIZE_SELF
6140,ATTACK_OTHER,STABILIZE_SELF
6141,STABILIZE_SELF,STABILIZE_SELF
6142,STABILIZE_SELF,STABILIZE_SELF
6143,ATTACK_SELF,STABILIZE_SELF
6144,WITHDRAWAL,STABILIZE_SELF
6145,STABILIZE_SELF,STABILIZE_SELF
6146,STABILIZE_SELF,STABILIZE_SELF
6147,STABILIZE_SELF,STABILIZE_SELF
6148,STABILIZE_SELF,STABILIZE_SELF
6149,ATTACK_SELF,STABILIZE_SELF
6150,ATTACK_OTHER,STABILIZE_SELF
6151,STABILIZE_SELF,STABILIZE_SELF
6152,REST,STABILIZE_SELF
6153,STABILIZE_SELF,STABILIZE_SELF
6154,REST,STABILIZE_SELF
6155,DEPRECIATION,STABILIZE_SELF
6156,STABILIZE_SELF,STABILIZE_SELF
6157,STABILIZE_SELF,STABILIZE_SELF
6158,ATTACK_OTHER,STABILIZE_SELF
6159,STABILIZE_SELF,STABILIZE_SELF
6160,WITHDRAWAL,STABILIZE_SELF
6161,ATTACK_OTHER,STABILIZE_SELF
6162,AVOIDANCE,STABILIZE_SELF
6163,ATTACK_OTHER,STABILIZE_SELF
6164,STABILIZE_SELF,STABILIZE_SELF
6165,REST,STABILIZE_SELF
6166,AVOIDANCE,STABILIZE_SELF
6167,DEPRECIATION,STABILIZE_SELF
6168,STABILIZE_SELF,STABILIZE_SELF
6169,REST,STABILIZE_SELF
6170,AVOIDANCE,STABILIZE_SELF
6171,AVOIDANCE,STABILIZE_SELF
6172,DEPRECIATION,STABILIZE_SELF
6173,DEPRECIATION,STABILIZE_SELF
6174,STABILIZE_SELF,STABILIZE_SELF
6175,REST,STABILIZE_SELF
6176,STABILIZE_SELF,STABILIZE_SELF
6177,ATTACK_OTHER,STABILIZE_SELF
6178,DEPRECIATION,STABILIZE_SELF
6179,WITHDRAWAL,STABILIZE_SELF
6180,STABILIZE_SELF,STABILIZE_SELF
6181,REST,STABILIZE_SELF
6182,STABILIZE_SELF,STABILIZE_SELF
6183,REST,STABILIZE_SELF
6184,ATTACK_OTHER,STABILIZE_SELF
6185,STABILIZE_SELF,STABILIZE_SELF
6186,AVOIDANCE,STABILIZE_SELF
6187,ATTACK_SELF,STABILIZE_SELF
6188,REST,STABILIZE_SELF
6189,WITHDRAWAL,STABILIZE_SELF
6190,ATTACK_SELF,STABILIZE_SELF
6191,STABILIZE_SELF,STABILIZE_SELF
6192,WITHDRAWAL,STABILIZE_SELF
6193,STABILIZE_SELF,STABILIZE_SELF
6194,ATTACK_SELF,STABILIZE_SELF
6195,WITHDRAWAL,STABILIZE_SELF
6196,WITHDRAWAL,STABILIZE_SELF
6197,STABILIZE_SELF,STABILIZE_SELF
6198,STABILIZE_SELF,STABILIZE_SELF
6199,REST,STABILIZE_SELF
6200,ATTACK_SELF,STABILIZE_SELF
6201,STABILIZE_SELF,STABILIZE_SELF
6202,STABILIZE_SELF,STABILIZE_SELF
6203,ATTACK_OTHER,STABILIZE_SELF
6204,DEPRECIATION,STABILIZE_SELF
6205,DEPRECIATION,STABILIZE_SELF
6206,REST,STABILIZE_SELF
6207,ATTACK_OTHER,STABILIZE_SELF
6208,DEPRECIATION,STABILIZE_SELF
6209,STABILIZE_SELF,STABILIZE_SELF
6210,REST,STABILIZE_SELF
6211,STABILIZE_SELF,STABILIZE_SELF
6212,STABILIZE_SELF,STABILIZE_SELF
6213,STABILIZE_SELF,STABILIZE_SELF
6214,STABILIZE_SELF,STABILIZE_SELF
6215,WITHDRAWAL,STABILIZE_SELF
6216,AVOIDANCE,STABILIZE_SELF
6217,REST,STABILIZE_SELF
6218,STABILIZE_SELF,STABILIZE_SELF
6219,AVOIDANCE,STABILIZE_SELF
6220,STABILIZE_SELF,STABILIZE_SELF
6221,STABILIZE_SELF,STABILIZE_SELF
6222,REST,STABILIZE_SELF
6223,ATTACK_SELF,STABILIZE_SELF
6224,STABILIZE_SELF,STABILIZE_SELF
6225,ATTACK_SELF,STABILIZE_SELF
6226,ATTACK_SELF,STABILIZE_SELF
6227,AVOIDANCE,STABILIZE_SELF
6228,STABILIZE_SELF,STABILIZE_SELF
6229,AVOIDANCE,STABILIZE_SELF
6230,STABILIZE_SELF,STABILIZE_SELF
6231,REST,STABILIZE_SELF
6232,STABILIZE_SELF,STABILIZE_SELF
6233,WITHDRAWAL,STABILIZE_SELF
6234,ATTACK_SELF,STABILIZE_SELF
6235,STABILIZE_SELF,STABILIZE_SELF
6236,STABILIZE_SELF,STABILIZE_SELF
6237,ATTACK_OTHER,STABILIZE_SELF
6238,STABILIZE_SELF,STABILIZE_SELF
6239,STABILIZE_SELF,STABILIZE_SELF
6240,ATTACK_OTHER,STABILIZE_SELF
6241,WITHDRAWAL,STABILIZE_SELF
6242,STABILIZE_SELF,STABILIZE_SELF
6243,ATTACK_SELF,STABILIZE_SELF
6244,STABILIZE_SELF,STABILIZE_SELF
6245,WITHDRAWAL,STABILIZE_SELF
6246,ATTACK_SELF,STABILIZE_SELF
6247,STABILIZE_SELF,STABILIZE_SELF
6248,ATTACK_SELF,STABILIZE_SELF
6249,AVOIDANCE,STABILIZE_SELF
6250,ATTACK_OTHER,STABILIZE_SELF
6251,STABILIZE_SELF,STABILIZE_SELF
6252,ATTACK_SELF,STABILIZE_SELF
6253,STABILIZE_SELF,STABILIZE_SELF
6254,STABILIZE_SELF,STABILIZE_SELF
6255,STABILIZE_SELF,STABILIZE_SELF
6256,REST,STABILIZE_SELF
6257,STABILIZE_SELF,STABILIZE_SELF
6258,STABILIZE_SELF,STABILIZE_SELF
6259,ATTACK_SELF,STABILIZE_SELF
6260,DEPRECIATION,STABILIZE_SELF
6261,STABILIZE_SELF,STABILIZE_SELF
6262,ATTACK_SELF,STABILIZE_SELF
6263,STABILIZE_SELF,STABILIZE_SELF
6264,ATTACK_SELF,STABILIZE_SELF
6265,STABILIZE_SELF,STABILIZE_SELF
6266,AVOIDANCE,STABILIZE_SELF
6267,STABILIZE_SELF,STABILIZE_SELF
6268,STABILIZE_SELF,STABILIZE_SELF
6269,DEPRECIATION,STABILIZE_SELF
6270,AVOIDANCE,STABILIZE_SELF
6271,ATTACK_OTHER,STABILIZE_SELF
6272,STABILIZE_SELF,STABILIZE_SELF
6273,ATTACK_OTHER,STABILIZE_SELF
6274,ATTACK_SELF,STABILIZE_SELF
6275,DEPRECIATION,STABILIZE_SELF
6276,REST,STABILIZE_SELF
6277,STABILIZE_SELF,STABILIZE_SELF
6278,STABILIZE_SELF,STABILIZE_SELF
6279,STABILIZE_SELF,STABILIZE_SELF
6280,WITHDRAWAL,STABILIZE_SELF
6281,AVOIDANCE,STABILIZE_SELF
6282,ATTACK_OTHER,STABILIZE_SELF
6283,ATTACK_SELF,STABILIZE_SELF
6284,ATTACK_OTHER,STABILIZE_SELF
6285,WITHDRAWAL,STABILIZE_SELF
6286,ATTACK_OTHER,STABILIZE_SELF
6287,DEPRECIATION,STABILIZE_SELF
6288,WITHDRAWAL,STABILIZE_SELF
6289,AVOIDANCE,STABILIZE_SELF
6290,DEPRECIATION,STABILIZE_SELF
6291,ATTACK_SELF,STABILIZE_SELF
6292,ATTACK_OTHER,STABILIZE_SELF
6293,DEPRECIATION,STABILIZE_SELF
6294,ATTACK_OTHER,STABILIZE_SELF
6295,ATTACK_SELF,STABILIZE_SELF
6296,REST,STABILIZE_SELF
6297,STABILIZE_SELF,STABILIZE_SELF
6298,STABILIZE_SELF,STABILIZE_SELF
6299,DEPRECIATION,STABILIZE_SELF
6300,ATTACK_OTHER,STABILIZE_SELF
6301,STABILIZE_SELF,STABILIZE_SELF
6302,WITHDRAWAL,STABILIZE_SELF
6303,ATTACK_OTHER,STABILIZE_SELF
6304,WITHDRAWAL,STABILIZE_SELF
6305,REST,STABILIZE_SELF
6306,AVOIDANCE,STABILIZE_SELF
6307,ATTACK_OTHER,STABILIZE_SELF
6308,STABILIZE_SELF,STABILIZE_SELF
6309,STABILIZE_SELF,STABILIZE_SELF
6310,REST,STABILIZE_SELF
6311,STABILIZE_SELF,STABILIZE_SELF
6312,STABILIZE_SELF,STABILIZE_SELF
6313,DEPRECIATION,STABILIZE_SELF
6314,STABILIZE_SELF,STABILIZE_SELF
6315,STABILIZE_SELF,STABILIZE_SELF
6316,STABILIZE_SELF,STABILIZE_SELF
6317,AVOIDANCE,STABILIZE_SELF
6318,STABILIZE_SELF,STABILIZE_SELF
6319,STABILIZE_SELF,STABILIZE_SELF
6320,AVOIDANCE,STABILIZE_SELF
6321,STABILIZE_SELF,STABILIZE_SELF
6322,REST,STABILIZE_SELF
6323,ATTACK_OTHER,STABILIZE_SELF
6324,STABILIZE_SELF,STABILIZE_SELF
6325,STABILIZE_SELF,STABILIZE_SELF
6326,DEPRECIATION,STABILIZE_SELF
6327,ATTACK_SELF,STABILIZE_SELF
6328,ATTACK_OTHER,STABILIZE_SELF
6329,STABILIZE_SELF,STABILIZE_SELF
6330,ATTACK_SELF,STABILIZE_SELF
6331,ATTACK_SELF,STABILIZE_SELF
6332,DEPRECIATION,STABILIZE_SELF
6333,AVOIDANCE,STABILIZE_SELF
6334,DEPRECIATION,STABILIZE_SELF
6335,REST,STABILIZE_SELF
6336,STABILIZE_SELF,STABILIZE_SELF
6337,STABILIZE_SELF,STABILIZE_SELF
6338,STABILIZE_SELF,STABILIZE_SELF
6339,AVOIDANCE,STABILIZE_SELF
6340,ATTACK_OTHER,STABILIZE_SELF
6341,STABILIZE_SELF,STABILIZE_SELF
6342,DEPRECIATION,STABILIZE_SELF
6343,STABILIZE_SELF,STABILIZE_SELF
6344,ATTACK_SELF,STABILIZE_SELF
6345,REST,STABILIZE_SELF
6346,AVOIDANCE,STABILIZE_SELF
6347,STABILIZE_SELF,STABILIZE_SELF
6348,REST,STABILIZE_SELF
6349,ATTACK_SELF,STABILIZE_SELF
6350,STABILIZE_SELF,STABILIZE_SELF
6351,ATTACK_OTHER,STABILIZE_SELF
6352,STABILIZE_SELF,STABILIZE_SELF
6353,AVOIDANCE,STABILIZE_SELF
6354,DEPRECIATION,STABILIZE_SELF
6355,ATTACK_OTHER,STABILIZE_SELF
6356,ATTACK_SELF,STABILIZE_SELF
6357,STABILIZE_SELF,STABILIZE_SELF
6358,REST,STABILIZE_SELF
6359,AVOIDANCE,STABILIZE_SELF
6360,STABILIZE_SELF,STABILIZE_SELF
6361,ATTACK_OTHER,STABILIZE_SELF
6362,STABILIZE_SELF,STABILIZE_SELF
6363,ATTACK_SELF,STABILIZE_SELF
6364,REST,STABILIZE_SELF
6365,AVOIDANCE,STABILIZE_SELF
6366,DEPRECIATION,STABILIZE_SELF
6367,REST,STABILIZE_SELF
6368,STABILIZE_SELF,STABILIZE_SELF
6369,ATTACK_OTHER,STABILIZE_SELF
6370,STABILIZE_SELF,STABILIZE_SELF
6371,STABILIZE_SELF,STABILIZE_SELF
6372,AVOIDANCE,STABILIZE_SELF
6373,STABILIZE_SELF,STABILIZE_SELF
6374,STABILIZE_SELF,STABILIZE_SELF
6375,STABILIZE_SELF,STABILIZE_SELF
6376,STABILIZE_SELF,STABILIZE_SELF
6377,STABILIZE_SELF,STABILIZE_SELF
6378,STABILIZE_SELF,STABILIZE_SELF
6379,ATTACK_OTHER,STABILIZE_SELF
6380,AVOIDANCE,STABILIZE_SELF
6381,WITHDRAWAL,STABILIZE_SELF
6382,STABILIZE_SELF,STABILIZE_SELF
6383,STABILIZE_SELF,STABILIZE_SELF
6384,STABILIZE_SELF,STABILIZE_SELF
6385,WITHDRAWAL,STABILIZE_SELF
6386,STABILIZE_SELF,STABILIZE_SELF
6387,STABILIZE_SELF,STABILIZE_SELF
6388,STABILIZE_SELF,STABILIZE_SELF
6389,ATTACK_SELF,STABILIZE_SELF
6390,STABILIZE_SELF,STABILIZE_SELF
6391,STABILIZE_SELF,STABILIZE_SELF
6392,STABILIZE_SELF,STABILIZE_SELF
6393,STABILIZE_SELF,STABILIZE_SELF
6394,ATTACK_SELF,STABILIZE_SELF
6395,DEPRECIATION,STABILIZE_SELF
6396,REST,STABILIZE_SELF
6397,STABILIZE_SELF,STABILIZE_SELF
6398,WITHDRAWAL,STABILIZE_SELF
6399,ATTACK_OTHER,STABILIZE_SELF
6400,ATTACK_OTHER,STABILIZE_SELF
6401,STABILIZE_SELF,STABILIZE_SELF
6402,DEPRECIATION,STABILIZE_SELF
6403,DEPRECIATION,STABILIZE_SELF
6404,STABILIZE_SELF,STABILIZE_SELF
6405,STABILIZE_SELF,STABILIZE_SELF
6406,ATTACK_OTHER,STABILIZE_SELF
6407,STABILIZE_SELF,STABILIZE_SELF
6408,DEPRECIATION,STABILIZE_SELF
6409,WITHDRAWAL,STABILIZE_SELF
6410,ATTACK_OTHER,STABILIZE_SELF
6411,REST,STABILIZE_SELF
6412,STABILIZE_SELF,STABILIZE_SELF
6413,AVOIDANCE,STABILIZE_SELF
6414,DEPRECIATION,STABILIZE_SELF
6415,STABILIZE_SELF,STABILIZE_SELF
6416,REST,STABILIZE_SELF
6417,STABILIZE_SELF,STABILIZE_SELF
6418,STABILIZE_SELF,STABILIZE_SELF
6419,REST,STABILIZE_SELF
6420,STABILIZE_SELF,STABILIZE_SELF
6421,STABILIZE_SELF,STABILIZE_SELF
6422,WITHDRAWAL,STABILIZE_SELF
6423,DEPRECIATION,STABILIZE_SELF
6424,ATTACK_SELF,STABILIZE_SELF
6425,STABILIZE_SELF,STABILIZE_SELF
6426,ATTACK_SELF,STABILIZE_SELF
6427,ATTACK_SELF,STABILIZE_SELF
6428,STABILIZE_SELF,STABILIZE_SELF
6429,STABILIZE_SELF,STABILIZE_SELF
6430,REST,STABILIZE_SELF
6431,AVOIDANCE,STABILIZE_SELF
6432,STABILIZE_SELF,STABILIZE_SELF
6433,STABILIZE_SELF,STABILIZE_SELF
6434,AVOIDANCE,STABILIZE_SELF
6435,STABILIZE_SELF,STABILIZE_SELF
6436,AVOIDANCE,STABILIZE_SELF
6437,AVOIDANCE,STABILIZE_SELF
6438,DEPRECIATION,STABILIZE_SELF
6439,ATTACK_OTHER,STABILIZE_SELF
6440,REST,STABILIZE_SELF
6441,STABILIZE_SELF,STABILIZE_SELF
6442,STABILIZE_SELF,STABILIZE_SELF
6443,REST,STABILIZE_SELF
6444,WITHDRAWAL,STABILIZE_SELF
6445,STABILIZE_SELF,STABILIZE_SELF
6446,ATTACK_OTHER,STABILIZE_SELF
6447,WITHDRAWAL,STABILIZE_SELF
6448,STABILIZE_SELF,STABILIZE_SELF
6449,ATTACK_SELF,STABILIZE_SELF
6450,ATTACK_OTHER,STABILIZE_SELF
6451,STABILIZE_SELF,STABILIZE_SELF
6452,WITHDRAWAL,STABILIZE_SELF
6453,STABILIZE_SELF,STABILIZE_SELF
6454,AVOIDANCE,STABILIZE_SELF
6455,STABILIZE_SELF,STABILIZE_SELF
6456,STABILIZE_SELF,STABILIZE_SELF
6457,ATTACK_SELF,STABILIZE_SELF
6458,STABILIZE_SELF,STABILIZE_SELF
6459,WITHDRAWAL,STABILIZE_SELF
6460,REST,STABILIZE_SELF
6461,STABILIZE_SELF,STABILIZE_SELF
6462,STABILIZE_SELF,STABILIZE_SELF
6463,STABILIZE_SELF,STABILIZE_SELF
6464,ATTACK_OTHER,STABILIZE_SELF
6465,STABILIZE_SELF,STABILIZE_SELF
6466,AVOIDANCE,STABILIZE_SELF
6467,ATTACK_SELF,STABILIZE_SELF
6468,ATTACK_SELF,STABILIZE_SELF
6469,WITHDRAWAL,STABILIZE_SELF
6470,STABILIZE_SELF,STABILIZE_SELF
6471,STABILIZE_SELF,STABILIZE_SELF
6472,STABILIZE_SELF,STABILIZE_SELF
6473,AVOIDANCE,STABILIZE_SELF
6474,STABILIZE_SELF,STABILIZE_SELF
6475,WITHDRAWAL,STABILIZE_SELF
6476,DEPRECIATION,STABILIZE_SELF
6477,STABILIZE_SELF,STABILIZE_SELF
6478,AVOIDANCE,STABILIZE_SELF
6479,STABILIZE_SELF,STABILIZE_SELF
6480,ATTACK_OTHER,STABILIZE_SELF
6481,REST,STABILIZE_SELF
6482,STABILIZE_SELF,STABILIZE_SELF
6483,STABILIZE_SELF,STABILIZE_SELF
6484,STABILIZE_SELF,STABILIZE_SELF
6485,STABILIZE_SELF,STABILIZE_SELF
6486,REST,STABILIZE_SELF
6487,ATTACK_SELF,STABILIZE_SELF
6488,REST,STABILIZE_SELF
6489,STABILIZE_SELF,STABILIZE_SELF
6490,STABILIZE_SELF,STABILIZE_SELF
6491,STABILIZE_SELF,STABILIZE_SELF
6492,AVOIDANCE,STABILIZE_SELF
6493,REST,STABILIZE_SELF
6494,STABILIZE_SELF,STABILIZE_SELF
6495,STABILIZE_SELF,STABILIZE_SELF
6496,STABILIZE_SELF,STABILIZE_SELF
6497,AVOIDANCE,STABILIZE_SELF
6498,STABILIZE_SELF,STABILIZE_SELF
6499,ATTACK_OTHER,STABILIZE_SELF
6500,REST,STABILIZE_SELF
6501,STABILIZE_SELF,STABILIZE_SELF
6502,STABILIZE_SELF,STABILIZE_SELF
6503,DEPRECIATION,STABILIZE_SELF
6504,WITHDRAWAL,STABILIZE_SELF
6505,STABILIZE_SELF,STABILIZE_SELF
6506,STABILIZE_SELF,STABILIZE_SELF
6507,STABILIZE_SELF,STABILIZE_SELF
6508,REST,STABILIZE_SELF
6509,ATTACK_SELF,STABILIZE_SELF
6510,DEPRECIATION,STABILIZE_SELF
6511,STABILIZE_SELF,STABILIZE_SELF
6512,ATTACK_SELF,STABILIZE_SELF
6513,STABILIZE_SELF,STABILIZE_SELF
6514,ATTACK_OTHER,STABILIZE_SELF
6515,STABILIZE_SELF,STABILIZE_SELF
6516,STABILIZE_SELF,STABILIZE_SELF
6517,REST,STABILIZE_SELF
6518,STABILIZE_SELF,STABILIZE_SELF
6519,STABILIZE_SELF,STABILIZE_SELF
6520,STABILIZE_SELF,STABILIZE_SELF
6521,ATTACK_OTHER,STABILIZE_SELF
6522,ATTACK_SELF,STABILIZE_SELF
6523,STABILIZE_SELF,STABILIZE_SELF
6524,STABILIZE_SELF,STABILIZE_SELF
6525,REST,STABILIZE_SELF
6526,DEPRECIATION,STABILIZE_SELF
6527,STABILIZE_SELF,STABILIZE_SELF
6528,STABILIZE_SELF,STABILIZE_SELF
6529,WITHDRAWAL,STABILIZE_SELF
6530,WITHDRAWAL,STABILIZE_SELF
6531,DEPRECIATION,STABILIZE_SELF
6532,ATTACK_OTHER,STABILIZE_SELF
6533,WITHDRAWAL,STABILIZE_SELF
6534,ATTACK_SELF,STABILIZE_SELF
6535,STABILIZE_SELF,STABILIZE_SELF
6536,ATTACK_OTHER,STABILIZE_SELF
6537,STABILIZE_SELF,STABILIZE_SELF
6538,DEPRECIATION,STABILIZE_SELF
6539,WITHDRAWAL,STABILIZE_SELF
6540,ATTACK_SELF,STABILIZE_SELF
6541,REST,STABILIZE_SELF
6542,STABILIZE_SELF,STABILIZE_SELF
6543,STABILIZE_SELF,STABILIZE_SELF
6544,WITHDRAWAL,STABILIZE_SELF
6545,ATTACK_SELF,STABILIZE_SELF
6546,DEPRECIATION,STABILIZE_SELF
6547,ATTACK_SELF,STABILIZE_SELF
6548,STABILIZE_SELF,STABILIZE_SELF
6549,AVOIDANCE,STABILIZE_SELF
6550,WITHDRAWAL,STABILIZE_SELF
6551,STABILIZE_SELF,STABILIZE_SELF
6552,DEPRECIATION,STABILIZE_SELF
6553,STABILIZE_SELF,STABILIZE_SELF
6554,REST,STABILIZE_SELF
6555,STABILIZE_SELF,STABILIZE_SELF
6556,DEPRECIATION,REST
6557,REST,REST
7365,AVOIDANCE,REST
7366,ATTACK_SELF,REST
7367,REST,REST
7368,ATTACK_OTHER,REST
7369,AVOIDANCE,REST
7370,REST,REST
7371,REST,REST
7372,AVOIDANCE,REST
7373,WITHDRAWAL,REST
7374,ATTACK_SELF,REST
7375,ATTACK_SELF,REST
7376,WITHDRAWAL,REST
7377,REST,REST
7378,REST,REST
7379,DEPRECIATION,REST
7380,ATTACK_OTHER,REST
7381,AVOIDANCE,REST
7382,DEPRECIATION,REST
7383,ATTACK_OTHER,REST
7384,WITHDRAWAL,REST
7385,REST,REST
7386,REST,REST
7387,DEPRECIATION,REST
7388,DEPRECIATION,REST
7389,ATTACK_OTHER,REST
7390,WITHDRAWAL,REST
7391,REST,REST
7392,ATTACK_OTHER,REST
7393,DEPRECIATION,REST
7394,STABILIZE_SELF,REST
7395,ATTACK_OTHER,REST
7396,ATTACK_OTHER,REST
7397,REST,REST
7398,REST,REST
7399,STABILIZE_SELF,REST
7400,REST,REST
7401,WITHDRAWAL,REST
7402,ATTACK_SELF,REST
7403,ATTACK_SELF,REST
7404,WITHDRAWAL,REST
7405,REST,REST
7406,REST,REST
7407,ATTACK_SELF,REST
7408,STABILIZE_SELF,REST
7409,REST,REST
7410,REST,REST
7411,REST,REST
7412,REST,REST
7413,AVOIDANCE,REST
7414,DEPRECIATION,REST
7415,REST,REST
7416,STABILIZE_SELF,REST
7417,REST,REST
7418,STABILIZE_SELF,REST
7419,REST,REST
7420,ATTACK_OTHER,REST
7421,ATTACK_SELF,REST
7422,WITHDRAWAL,REST
7423,REST,REST
7424,REST,REST
7425,REST,REST
7426,DEPRECIATION,REST
7427,REST,REST
7428,REST,REST
7429,REST,REST
7430,AVOIDANCE,REST
7431,REST,REST
7432,AVOIDANCE,REST
7433,REST,REST
7434,REST,REST
7435,REST,REST
7436,REST,REST
7437,WITHDRAWAL,REST
7438,REST,REST
7439,AVOIDANCE,REST
7440,STABILIZE_SELF,REST
7441,REST,REST
7442,STABILIZE_SELF,REST
7443,ATTACK_OTHER,REST
7444,ATTACK_SELF,REST
7445,DEPRECIATION,REST
7446,STABILIZE_SELF,REST
7447,REST,REST
7448,ATTACK_OTHER,REST
7449,AVOIDANCE,REST
7450,STABILIZE_SELF,REST
7451,AVOIDANCE,REST
7452,REST,REST
7453,REST,REST
7454,WITHDRAWAL,REST
7455,REST,REST
7456,ATTACK_SELF,REST
7457,STABILIZE_SELF,REST
7458,WITHDRAWAL,REST
7459,ATTACK_OTHER,REST
7460,REST,REST
7461,REST,REST
7462,STABILIZE_SELF,REST
7463,REST,REST
7464,AVOIDANCE,REST
7465,ATTACK_OTHER,REST
7466,REST,REST
7467,STABILIZE_SELF,REST
7468,REST,REST
7469,STABILIZE_SELF,REST
7470,AVOIDANCE,REST
7471,REST,REST
7472,DEPRECIATION,REST
7473,WITHDRAWAL,REST
7474,WITHDRAWAL,AVOIDANCE
7475,REST,AVOIDANCE
7476,DEPRECIATION,AVOIDANCE
7477,AVOIDANCE,AVOIDANCE
7478,ATTACK_OTHER,AVOIDANCE
7479,AVOIDANCE,AVOIDANCE
7480,STABILIZE_SELF,AVOIDANCE
7481,REST,AVOIDANCE
7482,AVOIDANCE,AVOIDANCE
7483,REST,AVOIDANCE
7484,REST,AVOIDANCE
7485,AVOIDANCE,AVOIDANCE
7486,AVOIDANCE,AVOIDANCE
7487,REST,AVOIDANCE
7488,REST,AVOIDANCE
7489,AVOIDANCE,AVOIDANCE
7490,STABILIZE_SELF,AVOIDANCE
7491,ATTACK_SELF,AVOIDANCE
7492,ATTACK_OTHER,AVOIDANCE
7493,DEPRECIATION,AVOIDANCE
7494,WITHDRAWAL,AVOIDANCE
7495,REST,AVOIDANCE
7496,ATTACK_OTHER,AVOIDANCE
7497,AVOIDANCE,AVOIDANCE
7498,AVOIDANCE,AVOIDANCE
7499,STABILIZE_SELF,AVOIDANCE
7500,REST,AVOIDANCE
7501,ATTACK_OTHER,AVOIDANCE
7502,ATTACK_SELF,AVOIDANCE
7503,REST,AVOIDANCE
7504,AVOIDANCE,AVOIDANCE
7505,AVOIDANCE,AVOIDANCE
7506,AVOIDANCE,AVOIDANCE
7507,STABILIZE_SELF,AVOIDANCE
7508,AVOIDANCE,AVOIDANCE
7509,ATTACK_OTHER,AVOIDANCE
7510,AVOIDANCE,AVOIDANCE
7511,WITHDRAWAL,AVOIDANCE
7512,WITHDRAWAL,AVOIDANCE
7513,DEPRECIATION,AVOIDANCE
7514,STABILIZE_SELF,AVOIDANCE
7515,STABILIZE_SELF,AVOIDANCE
7516,AVOIDANCE,AVOIDANCE
7517,AVOIDANCE,AVOIDANCE
7518,AVOIDANCE,AVOIDANCE
7519,AVOIDANCE,AVOIDANCE
7520,ATTACK_SELF,AVOIDANCE
7521,REST,AVOIDANCE
7522,AVOIDANCE,AVOIDANCE
7523,WITHDRAWAL,AVOIDANCE
7524,ATTACK_OTHER,AVOIDANCE
7525,ATTACK_OTHER,AVOIDANCE
7526,REST,AVOIDANCE
7527,WITHDRAWAL,AVOIDANCE
7528,WITHDRAWAL,AVOIDANCE
7529,WITHDRAWAL,AVOIDANCE
